repo_name,act_type,isbot,date_month,activity
duracelltomi/gtm4wp,NON_CODE,0,2021-05,27
duracelltomi/gtm4wp,CODE,0,2021-06,5
duracelltomi/gtm4wp,NON_CODE,0,2021-06,11
duracelltomi/gtm4wp,CODE,0,2021-07,24
duracelltomi/gtm4wp,NON_CODE,0,2021-07,15
duracelltomi/gtm4wp,NON_CODE,0,2021-08,2
duracelltomi/gtm4wp,CODE,0,2021-09,1
duracelltomi/gtm4wp,CODE,0,2021-10,2
duracelltomi/gtm4wp,NON_CODE,0,2021-10,4
ecedi/wp-rocket-no-bot,CODE,0,2016-05,2
ecovillage/ev7l-events,CODE,0,2016-10,17
ecovillage/ev7l-events,NON_CODE,0,2016-10,2
ecovillage/ev7l-events,CODE,0,2016-11,19
ecovillage/ev7l-events,NON_CODE,0,2016-11,1
ecovillage/ev7l-events,CODE,0,2016-12,7
ecovillage/ev7l-events,NON_CODE,0,2016-12,4
ecovillage/ev7l-events,CODE,0,2017-01,7
ecovillage/ev7l-events,CODE,0,2017-02,10
ecovillage/ev7l-events,NON_CODE,0,2017-02,2
ecovillage/ev7l-events,CODE,0,2017-03,8
